roof	B	roof	http://dbpedia.org/resource/Roof	
.				
				
Harder				
to				
notice				
was				
that				
the				
person	B	person	http://dbpedia.org/resource/Person	
at				
the				
wheel	B	wheel	http://dbpedia.org/resource/Steering_wheel	
was				
not				
actually				
driving	B	driving	http://dbpedia.org/resource/Driving	
.				
				
The				
car	B	car	http://dbpedia.org/resource/Automobile	
is				
a				
project	B	project	http://dbpedia.org/resource/Project	
of				
Google	B	Google	http://dbpedia.org/resource/Google	Google
,				
which				
has				
been				
working				
in				
secret				
but				
in				
plain				
view				
on				
vehicles	B	vehicles_that_can_drive_themselves	http://dbpedia.org/resource/Driverless_car	
that	I	vehicles_that_can_drive_themselves	http://dbpedia.org/resource/Driverless_car	
can	I	vehicles_that_can_drive_themselves	http://dbpedia.org/resource/Driverless_car	
drive	I	vehicles_that_can_drive_themselves	http://dbpedia.org/resource/Driverless_car	
themselves	I	vehicles_that_can_drive_themselves	http://dbpedia.org/resource/Driverless_car	
,				
using				
artificial	B	artificial-intelligence	http://dbpedia.org/resource/Artificial_intelligence	
-	I	artificial-intelligence	http://dbpedia.org/resource/Artificial_intelligence	
intelligence	I	artificial-intelligence	http://dbpedia.org/resource/Artificial_intelligence	
software	B	software	http://dbpedia.org/resource/Computer_software	
that				
can				
sense				
anything				
near				
the				
car	B	car	http://dbpedia.org/resource/Automobile	
and				
mimic				
the				
decisions				
made				
by				
a				
human	B	human	http://dbpedia.org/resource/Human	
driver				
.				
				
With				
someone				
behind				
the				
wheel	B	wheel	http://dbpedia.org/resource/Steering_wheel	
to				
take				
control				
if				
something				
goes				
awry				
and				
a				
technician	B	technician	http://dbpedia.org/resource/Technician	
in				
the				
passenger				
seat				
to				
monitor				
the				
navigation	B	navigation_system	http://dbpedia.org/resource/Navigation_system	
system	I	navigation_system	http://dbpedia.org/resource/Navigation_system	
,				
seven				
test				
cars	B	cars	http://dbpedia.org/resource/Automobile	
have				
driven				
1,000				
miles	B	miles	http://dbpedia.org/resource/Mile	
without				
human	B	human	http://dbpedia.org/resource/Human	
intervention				
and				
more				
than				
140,000				
miles	B	miles	http://dbpedia.org/resource/Mile	
with				
only				
occasional				
human	B	human	http://dbpedia.org/resource/Human	
control				
.				
				
One				
even				
drove				
itself				
down				
Lombard	B	Lombard_Street	http://dbpedia.org/resource/Lombard_Street_(San_Francisco)	Lombard_Street_(San_Francisco)
Street	I	Lombard_Street	http://dbpedia.org/resource/Lombard_Street_(San_Francisco)	Lombard_Street_(San_Francisco)
in				
San	B	San_Francisco	http://dbpedia.org/resource/San_Francisco	San_Francisco
Francisco	I	San_Francisco	http://dbpedia.org/resource/San_Francisco	San_Francisco
,				
one				
of				
the				
steepest				
and				
curviest				
streets	B	streets	http://dbpedia.org/resource/Street	
in				
the				
nation				
.				
				
The				
only				
accident	B	accident	http://dbpedia.org/resource/Accident	
,				
engineers	B	engineers	http://dbpedia.org/resource/Engineer	
said				
,				
was				
when				
one				
Google	B	Google_car	http://dbpedia.org/resource/Google_driverless_car	Google
car	I	Google_car	http://dbpedia.org/resource/Google_driverless_car	
was				
rear	B	rear-ended	http://dbpedia.org/resource/Rear-end_collision	
-	I	rear-ended	http://dbpedia.org/resource/Rear-end_collision	
ended	I	rear-ended	http://dbpedia.org/resource/Rear-end_collision	
while				
stopped				
at				
a				
traffic	B	traffic_light	http://dbpedia.org/resource/Traffic_light	
light	I	traffic_light	http://dbpedia.org/resource/Traffic_light	
.				
				
At				
a				
private				
dinner	B	dinner	http://dbpedia.org/resource/Dinner	
on				
Friday	B	Friday	http://dbpedia.org/resource/Friday	
at				
the				
Canadian	B	Canadian	http://dbpedia.org/resource/Canadian	Canada
Embassy	B	Embassy	http://dbpedia.org/resource/Diplomatic_mission	
,				
finance				
officials				
from				
seven				
world	B	world	http://dbpedia.org/resource/World	
economic	B	economic	http://dbpedia.org/resource/Economy	
powers				
focused				
on				
the				
most				
vexing				
international	B	international	http://dbpedia.org/resource/International	
economic	B	economic	http://dbpedia.org/resource/Economy	
problem	B	problem	http://dbpedia.org/resource/Problem	
facing				
the				
Obama	B	Obama_administration	http://dbpedia.org/resource/Presidency_of_Barack_Obama	Barack_Obama
administration	I	Obama_administration	http://dbpedia.org/resource/Presidency_of_Barack_Obama	
.				
				
Over				
seared				
scallops	B	scallops	http://dbpedia.org/resource/Scallop	
and				
beef	B	beef_tenderloin	http://dbpedia.org/resource/Beef_tenderloin	
tenderloin	I	beef_tenderloin	http://dbpedia.org/resource/Beef_tenderloin	
,				
Treasury	B	Treasury_Secretary	http://dbpedia.org/resource/United_States_Secretary_of_the_Treasury	United_States_Department_of_the_Treasury
Secretary	I	Treasury_Secretary	http://dbpedia.org/resource/United_States_Secretary_of_the_Treasury	
Timothy	B	Timothy_F._Geithner	http://dbpedia.org/resource/Timothy_Geithner	
F	I	Timothy_F._Geithner	http://dbpedia.org/resource/Timothy_Geithner	
.	I	Timothy_F._Geithner	http://dbpedia.org/resource/Timothy_Geithner	
Geithner	I	Timothy_F._Geithner	http://dbpedia.org/resource/Timothy_Geithner	Timothy_Geithner
urged				
his				
counterparts				
from				
Europe	B	Europe	http://dbpedia.org/resource/Europe	Europe
,				
Canada	B	Canada	http://dbpedia.org/resource/Canada	Canada
and				
Japan	B	Japan	http://dbpedia.org/resource/Japan	Japan
to				
help				
persuade				
China	B	China	http://dbpedia.org/resource/People's_Republic_of_China	China
to				
let				
its				
currency	B	currency	http://dbpedia.org/resource/Currency	
,				
the				
renminbi	B	renminbi	http://dbpedia.org/resource/Renminbi	
,				
rise				
in				
value				
—				
a				
crucial				
element				
in				
redressing				
the				
trade	B	trade_imbalances	http://dbpedia.org/resource/Balance_of_trade	
imbalances	I	trade_imbalances	http://dbpedia.org/resource/Balance_of_trade	
that				
are				
threatening				
recovery				
around				
the				
world	B	world	http://dbpedia.org/resource/World	
.				
				
But				
the				
next				
afternoon				
,				
the				
annual	B	annual_meetings_of_the_International_Monetary_Fund	http://dbpedia.org/resource/Annual_Meetings_of_the_International_Monetary_Fund_and_the_World_Bank_Group	
meetings	I	annual_meetings_of_the_International_Monetary_Fund	http://dbpedia.org/resource/Annual_Meetings_of_the_International_Monetary_Fund_and_the_World_Bank_Group	
of	I	annual_meetings_of_the_International_Monetary_Fund	http://dbpedia.org/resource/Annual_Meetings_of_the_International_Monetary_Fund_and_the_World_Bank_Group	
the	I	annual_meetings_of_the_International_Monetary_Fund	http://dbpedia.org/resource/Annual_Meetings_of_the_International_Monetary_Fund_and_the_World_Bank_Group	
International	I	annual_meetings_of_the_International_Monetary_Fund	http://dbpedia.org/resource/Annual_Meetings_of_the_International_Monetary_Fund_and_the_World_Bank_Group	International_Monetary_Fund
Monetary	I	annual_meetings_of_the_International_Monetary_Fund	http://dbpedia.org/resource/Annual_Meetings_of_the_International_Monetary_Fund_and_the_World_Bank_Group	International_Monetary_Fund
Fund	I	annual_meetings_of_the_International_Monetary_Fund	http://dbpedia.org/resource/Annual_Meetings_of_the_International_Monetary_Fund_and_the_World_Bank_Group	International_Monetary_Fund
ended				
with				
a				
tepid				
statement				
that				
made				
only				
fleeting				
and				
indirect				
references				
to				
the				
simmering				
currency	B	currency	http://dbpedia.org/resource/Currency	
tensions				
.				
				
Boilerplate				
is				
safe				
box	B	box_office	http://dbpedia.org/resource/Box_office	
office	I	box_office	http://dbpedia.org/resource/Box_office	
,				
and				
we				
’				
ve				
gotten				
our				
share				
lately				
.				
				
So				
it				
’				
s				
great				
that				
the				
Guggenheim	B	Guggenheim_Museum	http://dbpedia.org/resource/Solomon_R._Guggenheim_Museum	Solomon_R._Guggenheim_Museum
Museum	I	Guggenheim_Museum	http://dbpedia.org/resource/Solomon_R._Guggenheim_Museum	Solomon_R._Guggenheim_Museum
is				
giving				
us				
the				
opposite				
in				
its				
major				
fall	B	fall	http://dbpedia.org/resource/Autumn	
exhibition	B	exhibition	http://dbpedia.org/resource/Art_exhibition	
,				
“				
Chaos	B	Chaos	http://dbpedia.org/resource/Chaos	
and				
Classicism	B	Classicism	http://dbpedia.org/resource/Classicism	
:				
Art	B	Art	http://dbpedia.org/resource/Art	
in				
France	B	France	http://dbpedia.org/resource/France	France
,				
Italy	B	Italy	http://dbpedia.org/resource/Italy	Italy
,				
and				
Germany	B	Germany	http://dbpedia.org/resource/Germany	Germany
,				
1918				
-				
1936				
.				
”				
With				
its				
high				
percentage	B	percentage	http://dbpedia.org/resource/Percentage	
of				
unfamiliar				
names	B	names	http://dbpedia.org/resource/Name	
,				
the				
exhibition	B	exhibition	http://dbpedia.org/resource/Art_exhibition	
won				
’				
t				
pull				
crowds				
.				
				
Visitors				
with				
a				
stake				
in				
art				
-				
as				
-				
uplift				
will				
find				
the				
story				
it				
tells				
mystifying				
,				
if				
not				
perverse				
.				
				
I				
found				
the				
whole				
thing				
totally				
engrossing				
:				
a				
survey				
-				
style				
piece				
of				
investigative				
history	B	history	http://dbpedia.org/resource/History	
with				
a				
bomb				
ticking				
away				
inside				
.				
				
Its				
narrative				
goes				
something				
like				
this				
:				
After				
the				
exhausting				
nightmare	B	nightmare	http://dbpedia.org/resource/Nightmare	
of				
World	B	World_War_I	http://dbpedia.org/resource/World_War_I	World_War_I
War	I	World_War_I	http://dbpedia.org/resource/World_War_I	World_War_I
I	I	World_War_I	http://dbpedia.org/resource/World_War_I	World_War_I
,				
Europe				Europe
’				
s				
early				
modernist	B	modernist	http://dbpedia.org/resource/Modernism	
vanguard				
backed				
away				
from				
disruptive				
experimental				
styles				
like				
Cubism	B	Cubism	http://dbpedia.org/resource/Cubism	Cubism
and				
Futurism	B	Futurism	http://dbpedia.org/resource/Futurism	
.				
				
They				
retreated				
to				
traditional	B	traditional	http://dbpedia.org/resource/Tradition	
forms				
and				
looked				
back				
to				
an				
imagined				
classical				
past				
—				
ancient	B	ancient_Greece	http://dbpedia.org/resource/Ancient_Greece	
Greece	I	ancient_Greece	http://dbpedia.org/resource/Ancient_Greece	Greece
,				
the				
Italian	B	Italian_Renaissance	http://dbpedia.org/resource/Italian_Renaissance	Italian_Renaissance
Renaissance	I	Italian_Renaissance	http://dbpedia.org/resource/Italian_Renaissance	Italian_Renaissance
—				
for				
images				
of				
wholeness				
and				
harmony				
.				
				
To				
some				
degree				
recuperative				
conservatism	B	conservatism	http://dbpedia.org/resource/Conservatism	
worked				
;				
it				
gave				
artists	B	artists	http://dbpedia.org/resource/Artist	
a				
way				
to				
keep				
moving				
when				
an				
old				
way				
seemed				
blocked				
.				
				
At				
the				
same				
time				
classicism				
as				
an				
ideology	B	ideology	http://dbpedia.org/resource/Ideology	
,				
with				
its				
emphasis				
on				
order				
,				
purity				
and				
exclusion				
,				
was				
being				
espoused				
by				
rising				
political				
figures				
intent				
on				
creating				
a				
new				
,				
lethally				
exclusionary				
social	B	social_order	http://dbpedia.org/resource/Social_order	
order	I	social_order	http://dbpedia.org/resource/Social_order	
.				
				
Lil	B	Lil_Wayne	http://dbpedia.org/resource/Lil_Wayne	Lil_Wayne
Wayne	I	Lil_Wayne	http://dbpedia.org/resource/Lil_Wayne	Lil_Wayne
’				
s				
least				
interesting				
mode				
is				
fixation				
.				
Restless				
and				
free	B	free-associative	http://dbpedia.org/resource/Free_association_(psychology)	
-	I	free-associative	http://dbpedia.org/resource/Free_association_(psychology)	
associative	I	free-associative	http://dbpedia.org/resource/Free_association_(psychology)	
,				
he				
’				
s				
best				
when				
bouncing				
from				
one				
idea	B	idea	http://dbpedia.org/resource/Idea	
to				
the				
next				
,				
sticking				
around				
just				
long				
enough				
to				
master				
it				
,				
then				
splitting				
before				
boredom	B	boredom	http://dbpedia.org/resource/Boredom	
or				
self	B	self-consciousness	http://dbpedia.org/resource/Self-consciousness	
-	I	self-consciousness	http://dbpedia.org/resource/Self-consciousness	
consciousness	I	self-consciousness	http://dbpedia.org/resource/Self-consciousness	
sets				
in				
.				
				
“				
Rebirth				Rebirth_(Lil_Wayne_album)
,				
”				
the				
last				
album	B	album	http://dbpedia.org/resource/Album	
he				
released				
before				
he				
began				
serving				
a				
one				
-				
year				
jail	B	jail	http://dbpedia.org/resource/Prison	
sentence	B	sentence	http://dbpedia.org/resource/Sentence_(law)	
at				
Rikers	B	Rikers_Island	http://dbpedia.org/resource/Rikers_Island	Rikers_Island
Island	I	Rikers_Island	http://dbpedia.org/resource/Rikers_Island	Rikers_Island
,				
was				
his				
quixotic				
attempt				
at				
a				
rap				
-				
rock				
album	B	album	http://dbpedia.org/resource/Album	
,				
an				
out				
-				
of				
-				
date				
idea	B	idea	http://dbpedia.org/resource/Idea	
that				
he				
treated				
like				
aggressive	B	aggressive	http://dbpedia.org/resource/Aggression	
scientific	B	scientific	http://dbpedia.org/resource/Scientific_method	
research	B	research	http://dbpedia.org/resource/Research	
.				
				
It				
failed				
less				
for				
its				
experimentation	B	experimentation	http://dbpedia.org/resource/Experiment	
,				
which				
was				
spotty				
,				
than				
for				
the				
strenuousness				
with				
which				
he				
pursued				
it				
.				
				
From				
somewhere				
among				
those				
recording	B	recording	http://dbpedia.org/resource/Studio_recording	
sessions				
,				
and				
those				
rumored				
to				
be				
slated				
for				
“				
Tha				Lil_Wayne
Carter				Lil_Wayne
IV				Lil_Wayne
,				
”				
his				
next				
album	B	album	http://dbpedia.org/resource/Album	
,				
came				
the				
songs	B	songs	http://dbpedia.org/resource/Song	
found				
on				
“				
I	B	I_Am_Not_a_Human_Being	http://dbpedia.org/resource/I_Am_Not_a_Human_Being	
Am	I	I_Am_Not_a_Human_Being	http://dbpedia.org/resource/I_Am_Not_a_Human_Being	
Not	I	I_Am_Not_a_Human_Being	http://dbpedia.org/resource/I_Am_Not_a_Human_Being	
a	I	I_Am_Not_a_Human_Being	http://dbpedia.org/resource/I_Am_Not_a_Human_Being	
Human	I	I_Am_Not_a_Human_Being	http://dbpedia.org/resource/I_Am_Not_a_Human_Being	Human_Being_(album)
Being	I	I_Am_Not_a_Human_Being	http://dbpedia.org/resource/I_Am_Not_a_Human_Being	Human_Being_(album)
,				
”				
an				
uncentered				
collection				
of				
odds				
and				
ends				
meant				
to				
sate				
interest				
until				
Lil	B	Lil_Wayne	http://dbpedia.org/resource/Lil_Wayne	Lil_Wayne
Wayne	I	Lil_Wayne	http://dbpedia.org/resource/Lil_Wayne	Lil_Wayne
’				
s				
release				
from				
Rikers				Rikers_Island
,				
which				
is				
expected				
to				
be				
early				
next				
month	B	month	http://dbpedia.org/resource/Month	
.				
				
(				
He				
was				
jailed	B	jailed	http://dbpedia.org/resource/Prison	
on				
a				
gun	B	gun-possession	http://dbpedia.org/resource/Gun_politics	
-	I	gun-possession	http://dbpedia.org/resource/Gun_politics	
possession	I	gun-possession	http://dbpedia.org/resource/Gun_politics	
charge	B	charge	http://dbpedia.org/resource/Criminal_charge	
.				
)				
				
In				
a				
sense				
it				
’				
s				
an				
improvement				
on				
“				
Rebirth	B	Rebirth	http://dbpedia.org/resource/Rebirth_(Lil_Wayne_album)	
,				
”				
even				
if				
a				
couple				
of				
the				
songs				
bear				
the				
scars	B	scars	http://dbpedia.org/resource/Scar	
of				
that				
period				
,				
particularly				
the				
Rick				
Rubinesque				
title				
track				
,				
and				
“				
Popular				
,				
”				
which				
has				
some				
of				
the				
new				
wave				
sizzle				
he				
was				
toying				
with				
.				
				
The				
short				
,				
bearded				
man	B	man	http://dbpedia.org/resource/Man	
in				
the				
tutu	B	tutu	http://dbpedia.org/resource/Ballet_tutu	
wanders				
onstage				
,				
an				
accordion	B	accordion	http://dbpedia.org/resource/Accordion	
strapped				
to				
his				
back				
like				
a				
