demand				
for				
their				
goods				
when				
the				
dollar				
falls				
.				
Record-low				
U.S.				http://aksw.org/notInWiki/U.S.
interest				
rates				
have				
also				
driven				
investors				
to				
seek				
higher				
returns				
in				
stocks				
and				
commodities				
,				
lifting				
share				
prices				
.				
				
Trading				
volume				
remained				
light				
,				
signaling				
a				
lack				
of				
strong				
conviction				
behind				
the				
market				
's				
moves				
.				
				
Investors				
focused				
on				
retailers				
'				
earnings				
reports				
for				
insight				
into				
one				
of				
the				
market				
's				
biggest				
worries				
:				
how				
much				
consumers				
are				
spending				
.				
Home	B	Home_Depot_Inc._.	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Depot	I	Home_Depot_Inc._.	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Inc.	I	Home_Depot_Inc._.	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
.	I	Home_Depot_Inc._.	http://en.wikipedia.org/wiki/The_Home_Depot	
,				
Saks				http://dbpedia.org/resource/Saks,_Inc.
Inc.				http://dbpedia.org/resource/Saks,_Inc.
.				
and				
Target	B	Target_Corp._.	http://en.wikipedia.org/wiki/Target_Corporation	http://dbpedia.org/resource/Target_Corporation
Corp.	I	Target_Corp._.	http://en.wikipedia.org/wiki/Target_Corporation	http://dbpedia.org/resource/Target_Corporation
.	I	Target_Corp._.	http://en.wikipedia.org/wiki/Target_Corporation	
all				
reported				
better-than-expected				
third-quarter				
results				
but				
also				
said				
they				
remain				
cautious				
ahead				
of				
the				
holiday				
shopping				
season				
.				
				
``				
Despite				
the				
dramatic				
rally				
in				
the				
stock				
market				
,				
we				
still				
see				
the				
consumer				
operating				
at				
recessionary				
levels				
,				
''				
said				
Uri				http://aksw.org/notInWiki/UriLandesman
Landesman				http://aksw.org/notInWiki/UriLandesman
,				
chief				
equity				
strategist				
and				
senior				
portfolio				
manager				
at				
ING	B	ING_Investment_Management	http://en.wikipedia.org/wiki/ING_Group	http://dbpedia.org/resource/ING_Group
Investment	I	ING_Investment_Management	http://en.wikipedia.org/wiki/ING_Group	http://dbpedia.org/resource/ING_Group
Management	I	ING_Investment_Management	http://en.wikipedia.org/wiki/ING_Group	http://dbpedia.org/resource/ING_Group
in				
New	B	New_York	http://en.wikipedia.org/wiki/New_York_City	http://dbpedia.org/resource/New_York_Stock_Exchange
York	I	New_York	http://en.wikipedia.org/wiki/New_York_City	http://dbpedia.org/resource/New_York_Stock_Exchange
.				
Stocks				
have				
surged				
in				
the				
past				
eight				
months				
as				
investors				
anticipate				
a				
recovery				
in				
the				
economy				
.				
				
Stocks				
jumped				
Monday				
on				
a				
government				
report				
that				
retail				
sales				
rebounded				
in				
October				
.				
Investors				
are				
looking				
for				
signs				
that				
consumer				
spending				
,				
one				
of				
the				
biggest				
drivers				
of				
the				
U.S.				http://aksw.org/notInWiki/U.S.
economy				
,				
will				
recover				
during				
the				
holidays				
.				
				
A				
report				
on				
industrial				
production				
weighed				
on				
the				
market				
.				
The	B	The_Fed	http://en.wikipedia.org/wiki/Federal_Reserve_System	
Fed	I	The_Fed	http://en.wikipedia.org/wiki/Federal_Reserve_System	http://dbpedia.org/resource/Andrey_A._Fedorov
said				
output				
at				
the				
nation				
's				
factories				
,				
mines				
and				
utilities				
rose				
0.1				
percent				
in				
October				
,				
less				
than				
the				
0.4				
percent				
predicted				
by				
economists				
polled				
by				
Thomson	B	Thomson_Reuters	http://en.wikipedia.org/wiki/Thomson_Reuters	http://dbpedia.org/resource/Thomson_Reuters
Reuters	I	Thomson_Reuters	http://en.wikipedia.org/wiki/Thomson_Reuters	http://dbpedia.org/resource/Thomson_Reuters
.				
				
Meanwhile				
,				
signs				
of				
inflation				
remained				
muted				
,				
a				
welcome				
sign				
for				
the				
economy				
.				
The				
Labor	B	Labor_Department	http://en.wikipedia.org/wiki/United_States_Department_of_Labor	http://dbpedia.org/resource/Ministry_of_Labor
Department	I	Labor_Department	http://en.wikipedia.org/wiki/United_States_Department_of_Labor	http://dbpedia.org/resource/Ministry_of_Labor
's				
Producer	B	Producer_Price_Index	http://en.wikipedia.org/wiki/Producer_price_index	http://dbpedia.org/resource/Producer_price_index
Price	I	Producer_Price_Index	http://en.wikipedia.org/wiki/Producer_price_index	http://dbpedia.org/resource/Producer_price_index
Index	I	Producer_Price_Index	http://en.wikipedia.org/wiki/Producer_price_index	http://dbpedia.org/resource/Producer_price_index
,				
which				
measures				
inflation				
at				
the				
wholesale				
level				
,				
rose				
less				
than				
expected				
in				
October				
.				
The				
0.3				
percent				
rise				
was				
smaller				
than				
economists				
had				
forecast				
.				
				
``				
The				
market				
is				
saying				
inflation				
is				
not				
an				
issue				
,				
''				
said				
Tim				http://aksw.org/notInWiki/TimCourtney
Courtney				http://aksw.org/notInWiki/TimCourtney
,				
chief				
investment				
officer				
at				
Oklahoma	B	Oklahoma_City	http://en.wikipedia.org/wiki/Oklahoma_City	http://dbpedia.org/resource/Oklahoma_City
City	I	Oklahoma_City	http://en.wikipedia.org/wiki/Oklahoma_City	http://dbpedia.org/resource/Oklahoma_City
-				
based				
Burns				http://aksw.org/notInWiki/BurnsAdvisoryGroup
Advisory				http://aksw.org/notInWiki/BurnsAdvisoryGroup
Group				http://aksw.org/notInWiki/BurnsAdvisoryGroup
.				
He				
said				
that				
's				
a				
signal				
interest				
rates				
will				
remain				
low				
.				
				
The				
Dow	B	Dow_Jones_industrial_average	http://en.wikipedia.org/wiki/Dow_Jones_Industrial_Average	http://dbpedia.org/resource/Dow_Jones_&_Company
Jones	I	Dow_Jones_industrial_average	http://en.wikipedia.org/wiki/Dow_Jones_Industrial_Average	http://dbpedia.org/resource/Dow_Jones_&_Company
industrial	I	Dow_Jones_industrial_average	http://en.wikipedia.org/wiki/Dow_Jones_Industrial_Average	
average	I	Dow_Jones_industrial_average	http://en.wikipedia.org/wiki/Dow_Jones_Industrial_Average	
rose				
30.46				
,				
or				
0.3				
percent				
,				
to				
10,437.42				
.				
It				
was				
the				
ninth				
gain				
in				
10				
days				
for				
the				
Dow	B	Dow	http://en.wikipedia.org/wiki/Dow_Jones_Industrial_Average	http://dbpedia.org/resource/Dow_Jones_&_Company
and				
its				
highest				
close				
since				
Oct.				
2				
,				
2008				
,				
when				
it				
ended				
at				
10,482.85				
.				
The				
Dow				http://dbpedia.org/resource/Dow_Jones_&_Company
jumped				
136				
points				
Monday				
after				
the				
retail				
sales				
report				
.				
				
The				
broader				
Standard	B	Standard_&_Poor_'s_500_ind	http://en.wikipedia.org/wiki/S&P_500	http://dbpedia.org/resource/Standard_&_Poor's
&	I	Standard_&_Poor_'s_500_ind	http://en.wikipedia.org/wiki/S&P_500	http://dbpedia.org/resource/Standard_&_Poor's
Poor	I	Standard_&_Poor_'s_500_ind	http://en.wikipedia.org/wiki/S&P_500	http://dbpedia.org/resource/Standard_&_Poor's
's	I	Standard_&_Poor_'s_500_ind	http://en.wikipedia.org/wiki/S&P_500	
500	I	Standard_&_Poor_'s_500_ind	http://en.wikipedia.org/wiki/S&P_500	
ind	I	Standard_&_Poor_'s_500_ind	http://en.wikipedia.org/wiki/S&P_500	
ex				
rose				
1.02				
,				
or				
0.1				
percent				
,				
to				
1,110.32				
,				
while				
the				
Nasdaq	B	Nasdaq	http://en.wikipedia.org/wiki/NASDAQ	http://dbpedia.org/resource/NASDAQ
composite				
index				
rose				
5.93				
,				
or				
0.3				
percent				
,				
to				
2,203.78				
.				
				
Falling				
stocks				
outpaced				
those				
that				
rose				
8-to-7				
on				
the				
NYSE	B	NYSE	http://en.wikipedia.org/wiki/New_York_Stock_Exchange	http://dbpedia.org/resource/New_York_Stock_Exchange
,				
where				
volume				
came				
to				
972				
million				
shares				
compared				
with				
1.1				
billion				
Monday				
.				
				
The				
Dow	B	Dow	http://en.wikipedia.org/wiki/Dow_Jones_Industrial_Average	http://dbpedia.org/resource/Dow_Jones_&_Company
is				
up				
725				
points				
,				
or				
7.5				
percent				
,				
this				
month				
.				
That				
has				
some				
analysts				
saying				
the				
market				
has				
been				
rising				
too				
fast				
given				
problems				
like				
unemployment				
still				
facing				
the				
economy				
.				
For				
the				
year				
,				
the				
Dow				http://dbpedia.org/resource/Dow_Jones_&_Company
is				
up				
18.9				
percent				
after				
rebounding				
from				
a				
12-year				
low				
in				
March				
.				
				
A				
bounce				
in				
crude				
oil				
helped				
energy				
stocks				
.				
Oil				
rose				
24				
cents				
to				
settle				
at				
$				
79.14				
per				
barrel				
on				
the				
New	B	New_York_Mercantile_Exchange	http://en.wikipedia.org/wiki/New_York_Mercantile_Exchange	http://dbpedia.org/resource/New_York_Mercantile_Exchange
York	I	New_York_Mercantile_Exchange	http://en.wikipedia.org/wiki/New_York_Mercantile_Exchange	http://dbpedia.org/resource/New_York_Mercantile_Exchange
Mercantile	I	New_York_Mercantile_Exchange	http://en.wikipedia.org/wiki/New_York_Mercantile_Exchange	http://dbpedia.org/resource/New_York_Mercantile_Exchange
Exchange	I	New_York_Mercantile_Exchange	http://en.wikipedia.org/wiki/New_York_Mercantile_Exchange	http://dbpedia.org/resource/New_York_Mercantile_Exchange
.				
				
Gold				
climbed				
20				
cents				
to				
$				
1,139.40				
.				
Gains				
in				
other				
metals				
spurred				
gains				
of				
materials				
companies				
.				
Platinum				
jumped				
$				
17.90				
to				
$				
1,459				
an				
ounce				
.				
				
Bond				
prices				
edged				
higher				
to				
push				
yields				
lower				
.				
The				
yield				
on				
the				
benchmark				
10-year				
Treasury				http://dbpedia.org/resource/Treasury
note				
slipped				
to				
3.33				
percent				
from				
3.34				
percent				
late				
Monday				
.				
				
Among				
energy				
and				
materials				
stocks				
,				
Exxon	B	Exxon_Mobil_Corp._.	http://en.wikipedia.org/wiki/ExxonMobil	http://dbpedia.org/resource/ExxonMobil
Mobil	I	Exxon_Mobil_Corp._.	http://en.wikipedia.org/wiki/ExxonMobil	http://dbpedia.org/resource/ExxonMobil
Corp.	I	Exxon_Mobil_Corp._.	http://en.wikipedia.org/wiki/ExxonMobil	http://dbpedia.org/resource/ExxonMobil
.	I	Exxon_Mobil_Corp._.	http://en.wikipedia.org/wiki/ExxonMobil	
rose				
60				
cents				
to				
$				
75.03				
,				
while				
United	B	United_States_Steel_Corp._.	http://en.wikipedia.org/wiki/U.S._Steel	http://dbpedia.org/resource/U.S._Steel
States	I	United_States_Steel_Corp._.	http://en.wikipedia.org/wiki/U.S._Steel	http://dbpedia.org/resource/U.S._Steel
Steel	I	United_States_Steel_Corp._.	http://en.wikipedia.org/wiki/U.S._Steel	http://dbpedia.org/resource/U.S._Steel
Corp.	I	United_States_Steel_Corp._.	http://en.wikipedia.org/wiki/U.S._Steel	http://dbpedia.org/resource/U.S._Steel
.	I	United_States_Steel_Corp._.	http://en.wikipedia.org/wiki/U.S._Steel	
rose				
93				
cents				
,				
or				
2.3				
percent				
,				
to				
$				
42.30				
.				
				
Home	B	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Depot	I	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
fell				
66				
cents				
,				
or				
2.4				
percent				
,				
to				
$				
26.99				
,				
while				
Saks				http://dbpedia.org/resource/Saks,_Inc.
rose				
26				
cents				
,				
or				
4.1				
percent				
,				
to				
$				
5.67				
.				
Target	B	Target	http://en.wikipedia.org/wiki/Target_Corporation	http://dbpedia.org/resource/Target_Corporation
fell				
$				
1.52				
,				
or				
3				
percent				
,				
to				
$				
48.77				
.				
Pacific	B	Pacific_Sunwear_of_California_Inc._.	http://en.wikipedia.org/wiki/PacSun	http://dbpedia.org/resource/PacSun
Sunwear	I	Pacific_Sunwear_of_California_Inc._.	http://en.wikipedia.org/wiki/PacSun	http://dbpedia.org/resource/PacSun
of	I	Pacific_Sunwear_of_California_Inc._.	http://en.wikipedia.org/wiki/PacSun	http://dbpedia.org/resource/PacSun
California	I	Pacific_Sunwear_of_California_Inc._.	http://en.wikipedia.org/wiki/PacSun	http://dbpedia.org/resource/PacSun
Inc.	I	Pacific_Sunwear_of_California_Inc._.	http://en.wikipedia.org/wiki/PacSun	http://dbpedia.org/resource/PacSun
.	I	Pacific_Sunwear_of_California_Inc._.	http://en.wikipedia.org/wiki/PacSun	
tumbled				
$				
1.13				
,				
or				
22.6				
percent				
,				
to				
$				
3.88				
after				
its				
sales				
forecast				
fell				
short				
of				
expectations				
.				
				
The				
Russell	B	Russell_2000_index	http://en.wikipedia.org/wiki/Russell_2000	http://dbpedia.org/resource/Russell_2000_Index
2000	I	Russell_2000_index	http://en.wikipedia.org/wiki/Russell_2000	http://dbpedia.org/resource/Russell_2000_Index
index	I	Russell_2000_index	http://en.wikipedia.org/wiki/Russell_2000	
of				
smaller				
companies				
slipped				
0.53				
,				
or				
0.1				
percent				
,				
to				
602.34				
.				
				
Overseas				
,				
Japan	B	Japan	http://en.wikipedia.org/wiki/Japan	http://dbpedia.org/resource/Japan
's				
Nikkei	B	Nikkei_stock_average	http://en.wikipedia.org/wiki/Nikkei_225	http://dbpedia.org/resource/Nikkei_225
stock	I	Nikkei_stock_average	http://en.wikipedia.org/wiki/Nikkei_225	
average	I	Nikkei_stock_average	http://en.wikipedia.org/wiki/Nikkei_225	
fell				
0.6				
percent				
.				
Britain	B	Britain	http://en.wikipedia.org/wiki/Great_Britain	http://dbpedia.org/resource/United_Kingdom
's				
FTSE	B	FTSE_100	http://en.wikipedia.org/wiki/FTSE_100_Index	http://dbpedia.org/resource/FTSE_100_Index
100	I	FTSE_100	http://en.wikipedia.org/wiki/FTSE_100_Index	http://dbpedia.org/resource/FTSE_100_Index
fell				
0.7				
percent				
,				
Germany	B	Germany	http://en.wikipedia.org/wiki/Germany	http://dbpedia.org/resource/Germany
's				
DAX	B	DAX	http://en.wikipedia.org/wiki/DAX	http://dbpedia.org/resource/DAX
index				
fell				
0.5				
percent				
,				
and				
France	B	France	http://en.wikipedia.org/wiki/France	http://dbpedia.org/resource/France
's				
CAC-40	B	CAC-40	http://en.wikipedia.org/wiki/CAC_40	http://dbpedia.org/resource/CAC_40
lost				
0.9				
percent				
.				
				
DOCEND				
				
Home	B	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Depot	I	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
CEO				
Nardelli	B	Nardelli	http://en.wikipedia.org/wiki/Robert_Nardelli	http://dbpedia.org/resource/Robert_Nardelli
quits				
				
Home-improvement				
retailer				
's				
chief				
executive				
had				
been				
criticized				
over				
pay				
				http://dbpedia.org/resource/Atlanta
ATLANTA	B	ATLANTA	http://en.wikipedia.org/wiki/Atlanta	http://dbpedia.org/resource/Atlanta
-				
Bob	B	Bob_Nardelli	http://en.wikipedia.org/wiki/Robert_Nardelli	http://dbpedia.org/resource/Robert_Nardelli
Nardelli	I	Bob_Nardelli	http://en.wikipedia.org/wiki/Robert_Nardelli	http://dbpedia.org/resource/Robert_Nardelli
said				
he				
had				
no				
intention				
of				
stepping				
down				
.				
His				
board				
said				
it				
did				
n't				
want				
anybody				
else				
.				
But				
in				
the				
end				
,				
analysts				
said				
,				
the				
criticism				
over				
Nardelli				http://dbpedia.org/resource/Robert_Nardelli
's				
hefty				
pay				
and				
The	B	The_Home_Depot_Inc._.	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Home	I	The_Home_Depot_Inc._.	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Depot	I	The_Home_Depot_Inc._.	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Inc.	I	The_Home_Depot_Inc._.	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
.	I	The_Home_Depot_Inc._.	http://en.wikipedia.org/wiki/The_Home_Depot	
's				
poor				
stock				
performance				
forced				
a				
change				
of				
heart				
.				
				
Nardelli	B	Nardelli	http://en.wikipedia.org/wiki/Robert_Nardelli	http://dbpedia.org/resource/Robert_Nardelli
abruptly				
resigned				
as				
chairman				
and				
chief				
executive				
of				
the				
world				
's				
largest				
home				
improvement				
store				
chain				
after				
six				
years				
at				
the				
helm				
,				
the				
company				
said				
Wednesday				
.				
				
He				
did				
n't				
leave				
empty-handed				
:				
the				
Atlanta	B	Atlanta	http://en.wikipedia.org/wiki/Atlanta	http://dbpedia.org/resource/Atlanta
-				
based				
company				
said				
Nardelli	B	Nardelli	http://en.wikipedia.org/wiki/Robert_Nardelli	http://dbpedia.org/resource/Robert_Nardelli
would				
receive				
a				
severance				
package				
worth				
roughly				
$				
210				
million				
,				
an				
amount				
decried				
by				
some				
lawmakers				
as				
a				
golden				
parachute				
that				
sends				
the				
wrong				
message				
to				
investors				
.				
				
``				
It				
's				
a				
sign				
of				
being				
totally				
out				
of				
touch				
,				
''				
said				
Rep.				
Barney	B	Barney_Frank	http://en.wikipedia.org/wiki/Barney_Frank	http://dbpedia.org/resource/Barney_Frank
Frank	I	Barney_Frank	http://en.wikipedia.org/wiki/Barney_Frank	http://dbpedia.org/resource/Barney_Frank
,				
D-Mass.				http://dbpedia.org/resource/United_States_District_Court_for_the_District_of_Massachusetts
,				
the				
incoming				
chairman				
of				
the				
House	B	House_Financial_Services_Committee	http://en.wikipedia.org/wiki/United_States_House_Committee_on_Financial_Services	http://dbpedia.org/resource/United_States_House_Committee_on_Financial_Services
Financial	I	House_Financial_Services_Committee	http://en.wikipedia.org/wiki/United_States_House_Committee_on_Financial_Services	http://dbpedia.org/resource/United_States_House_Committee_on_Financial_Services
Services	I	House_Financial_Services_Committee	http://en.wikipedia.org/wiki/United_States_House_Committee_on_Financial_Services	http://dbpedia.org/resource/United_States_House_Committee_on_Financial_Services
Committee	I	House_Financial_Services_Committee	http://en.wikipedia.org/wiki/United_States_House_Committee_on_Financial_Services	http://dbpedia.org/resource/United_States_House_Committee_on_Financial_Services
.				
``				
They				
do				
n't				
understand				
the				
extent				
to				
which				
they				
make				
the				
American				http://dbpedia.org/resource/American_McGee
public				
angry				
.				
''				
				
Frank	B	Frank	http://en.wikipedia.org/wiki/Barney_Frank	http://dbpedia.org/resource/Frank_Blake
said				
he				
would				
push				
for				
legislation				
requiring				
public				
companies				
to				
allow				
shareholders				
to				
have				
a				
say				
in				
compensation				
and				
severance				
for				
senior				
executives				
.				
At				
Home	B	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Depot	I	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
's				
annual				
meeting				
last				
May				
,				
shareholder				
proposals				
to				
give				
investors				
a				
say				
on				
the				
CEO				http://dbpedia.org/resource/Chief_executive_officer
's				
pay				
and				
to				
restrict				
retirement				
benefits				
for				
senior				
executives				
were				
rejected				
.				
				
Nardelli	B	Nardelli	http://en.wikipedia.org/wiki/Robert_Nardelli	http://dbpedia.org/resource/Robert_Nardelli
's				
severance				
package				
includes				
a				
cash				
payment				
of				
$				
20				
million				
and				
the				
acceleration				
of				
unvested				
deferred				
stock				
awards				
currently				
valued				
at				
roughly				
$				
77				
million				
.				
A				
Home	B	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Depot	I	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
spokesman				
said				
the				
timing				
of				
the				
resignation				
,				
which				
was				
effective				
Tuesday				
,				
had				
no				
bearing				
on				
the				
amount				
in				
the				
package				
.				
				
The				
total				
package				
is				
seven				
times				
the				
$				
30				
million				
Home	B	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Depot	I	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
set				
aside				
last				
June				
for				
stores				
and				
employees				
that				
provide				
good				
customer				
service				
.				
Home				http://dbpedia.org/resource/The_Home_Depot
Depot				http://dbpedia.org/resource/The_Home_Depot
has				
2,127				
stores				
and				
355,000				
employees				
in				
the				
United	B	United_States	http://en.wikipedia.org/wiki/United_States	http://dbpedia.org/resource/United_States
States	I	United_States	http://en.wikipedia.org/wiki/United_States	http://dbpedia.org/resource/United_States
,				
Canada	B	Canada	http://en.wikipedia.org/wiki/Canada	http://dbpedia.org/resource/Canada
,				
Mexico	B	Mexico	http://en.wikipedia.org/wiki/Mexico	http://dbpedia.org/resource/Mexico
and				
China	B	China	http://en.wikipedia.org/wiki/China	http://dbpedia.org/resource/China
.				
				http://dbpedia.org/resource/The_Home_Depot
Home	B	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Depot	I	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
said				
Nardelli	B	Nardelli	http://en.wikipedia.org/wiki/Robert_Nardelli	http://dbpedia.org/resource/Robert_Nardelli
was				
being				
replaced				
by				
Frank	B	Frank_Blake	http://en.wikipedia.org/wiki/Frank_Blake	http://dbpedia.org/resource/Frank_Blake
Blake	I	Frank_Blake	http://en.wikipedia.org/wiki/Frank_Blake	http://dbpedia.org/resource/Frank_Blake
,				
its				
vice				
chairman				
,				
effective				
immediately				
.				
				
Home	B	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Depot	I	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
co-founder				
Bernie	B	Bernie_Marcus	http://en.wikipedia.org/wiki/Bernard_Marcus	http://dbpedia.org/resource/Bernard_Marcus
Marcus	I	Bernie_Marcus	http://en.wikipedia.org/wiki/Bernard_Marcus	http://dbpedia.org/resource/Bernard_Marcus
,				
who				
had				
a				
hand				
in				
hiring				
Nardelli	B	Nardelli	http://en.wikipedia.org/wiki/Robert_Nardelli	http://dbpedia.org/resource/Robert_Nardelli
,				
said				
he				
supports				
the				
board				
's				
decision				
to				
replace				
Nardelli	B	Nardelli	http://en.wikipedia.org/wiki/Robert_Nardelli	http://dbpedia.org/resource/Robert_Nardelli
with				
Blake	B	Blake	http://en.wikipedia.org/wiki/Frank_Blake	http://dbpedia.org/resource/Frank_Blake
.				
				
``				
My				
concern				
is				
what				
happens				
in				
the				
future				
,				
and				
I				
feel				
very				
good				
about				
it				
,				
''				
said				
Marcus	B	Marcus	http://en.wikipedia.org/wiki/Bernard_Marcus	http://dbpedia.org/resource/Bernard_Marcus
,				
who				
no				
longer				
works				
for				
Home	B	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Depot	I	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
in				
any				
official				
capacity				
but				
remains				
one				
of				
the				
company				
's				
largest				
individual				
shareholders				
.				
				
Asked				
about				
the				
severance				
payout				
,				
Marcus	B	Marcus	http://en.wikipedia.org/wiki/Bernard_Marcus	http://dbpedia.org/resource/Bernard_Marcus
said				
the				
amount				
wo				
n't				
be				
that				
big				
a				
deal				
in				
the				
long-run				
if				
the				
company				
's				
stock				
price				
improves				
.				
				
``				
It				
's				
like				
the				
old				
story				
,				
if				
the				
stock				
goes				
up				
10				
points				
,				
who				
's				
going				
to				
care				
?				
''				
Marcus	B	Marcus	http://en.wikipedia.org/wiki/Bernard_Marcus	http://dbpedia.org/resource/Bernard_Marcus
said				
.				
				
Nardelli	B	Nardelli	http://en.wikipedia.org/wiki/Robert_Nardelli	http://dbpedia.org/resource/Robert_Nardelli
,				
a				
former				
college				
football				
player				
,				
became				
CEO				
of				
Home	B	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Depot	I	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
in				
December				
2000				
after				
being				
passed				
over				
for				
the				
top				
job				
at				
General	B	General_Electric_Co._.	http://en.wikipedia.org/wiki/General_Electric	http://dbpedia.org/resource/General_Electric
Electric	I	General_Electric_Co._.	http://en.wikipedia.org/wiki/General_Electric	http://dbpedia.org/resource/General_Electric
Co.	I	General_Electric_Co._.	http://en.wikipedia.org/wiki/General_Electric	http://dbpedia.org/resource/General_Electric
.	I	General_Electric_Co._.	http://en.wikipedia.org/wiki/General_Electric	
,				
where				
Nardelli	B	Nardelli	http://en.wikipedia.org/wiki/Robert_Nardelli	http://dbpedia.org/resource/Robert_Nardelli
had				
been				
a				
senior				
executive				
.				
				
Blake	B	Blake	http://en.wikipedia.org/wiki/Frank_Blake	http://dbpedia.org/resource/Frank_Blake
's				
appointment				
is				
permanent				
,				
Home	B	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
Depot	I	Home_Depot	http://en.wikipedia.org/wiki/The_Home_Depot	http://dbpedia.org/resource/The_Home_Depot
spokesman				
Jerry				http://aksw.org/notInWiki/JerryShields
Shields				http://aksw.org/notInWiki/JerryShields
said				
.				
The				
company				
declined				
to				
make				
Blake	B	Blake	http://en.wikipedia.org/wiki/Frank_Blake	http://dbpedia.org/resource/Frank_Blake
available				
for				
comment				
,				
and				
messages				
left				
for				
Nardelli	B	Nardelli	http://en.wikipedia.org/wiki/Robert_Nardelli	http://dbpedia.org/resource/Robert_Nardelli
with				
his				
secretary				
and				
on				
his				
wife				
's				
cell				
phone				
were				
not				
