Munich	B	Munich_,_Germany	http://en.wikipedia.org/wiki/Munich	http://dbpedia.org/resource/Munich
,	I	Munich_,_Germany	http://en.wikipedia.org/wiki/Munich	
Germany	I	Munich_,_Germany	http://en.wikipedia.org/wiki/Munich	http://dbpedia.org/resource/Germany
,				
in				
1951				
,				
spreading				
uncensored				
news				
to				
Soviet	B	Soviet	http://en.wikipedia.org/wiki/Soviet_Union	http://dbpedia.org/resource/Soviet_Union
-				
controlled				
countries				
behind				
the				
Iron	B	Iron_Curtain	http://en.wikipedia.org/wiki/Iron_Curtain	http://dbpedia.org/resource/Iron_Curtain
Curtain	I	Iron_Curtain	http://en.wikipedia.org/wiki/Iron_Curtain	http://dbpedia.org/resource/Iron_Curtain
during				
the				
Cold	B	Cold_War	http://en.wikipedia.org/wiki/Cold_War	http://dbpedia.org/resource/Cold_War_(short_story)
War	I	Cold_War	http://en.wikipedia.org/wiki/Cold_War	http://dbpedia.org/resource/Cold_War_(short_story)
between				
the				
West				http://dbpedia.org/resource/West
and				
the				
Communist	B	Communist	http://en.wikipedia.org/wiki/Communism	http://aksw.org/notInWiki/CommunistEast
East				http://aksw.org/notInWiki/CommunistEast
.				
				
				
It				
moved				
its				
headquarters				
to				
Prague				http://dbpedia.org/resource/Prague
in				
1995				
following				
the				
collapse				
of				
communism				
six				
years				
earlier				
.				
ti/vj				
				
				
DOCEND				
				
AP				http://aksw.org/notInWiki/APNicaragua
Nicaragua				http://aksw.org/notInWiki/APNicaragua
Reporter				
Garcia				http://aksw.org/notInWiki/GarciaDies
Dies				http://aksw.org/notInWiki/GarciaDies
				
				
MANAGUA				http://dbpedia.org/resource/Managua
,				
Nicaragua	B	Nicaragua	http://en.wikipedia.org/wiki/Nicaragua	http://aksw.org/notInWiki/Nicaragua
(				
AP				http://aksw.org/notInWiki/AP
)				
--				
Rodolfo				http://aksw.org/notInWiki/RodolfoGarcia
Garcia				http://aksw.org/notInWiki/RodolfoGarcia
,				
an				
Associated				http://dbpedia.org/resource/Associated_Press
Press				http://dbpedia.org/resource/Associated_Press
reporter				
who				
helped				
chronicle				
Nicaragua				http://aksw.org/notInWiki/Nicaragua
's				
emergence				
out				
of				
civil	B	civil_war	http://en.wikipedia.org/wiki/Civil_war	
war	I	civil_war	http://en.wikipedia.org/wiki/Civil_war	
,				
a				
papal				
visit				
,				
volcanoes				
and				
floods				
,				
died				
in				
Managua	B	Managua	http://en.wikipedia.org/wiki/Managua	http://dbpedia.org/resource/Managua
after				
a				
long				
illness				
.				
He				
was				
58				
.				
				
				http://aksw.org/notInWiki/Garcia
Garcia				http://aksw.org/notInWiki/Garcia
joined				
The				http://dbpedia.org/resource/Associated_Press
Associated				http://dbpedia.org/resource/Associated_Press
Press				http://dbpedia.org/resource/Associated_Press
office				
in				
Managua				http://dbpedia.org/resource/Managua
in				
1986				
after				
working				
for				
Radio				http://aksw.org/notInWiki/RadioNicaragua
Nicaragua				http://aksw.org/notInWiki/RadioNicaragua
,				
where				
he				
was				
director				
of				
short-wave	B	short-wave	http://en.wikipedia.org/wiki/Shortwave_radio	
broadcasts				
,				
and				
after				
helping				
found				
a				
local				
news				
agency				
,				
Agencia				http://aksw.org/notInWiki/AgenciadeNoticiasNuevaNicaragua
de				http://aksw.org/notInWiki/AgenciadeNoticiasNuevaNicaragua
Noticias				http://aksw.org/notInWiki/AgenciadeNoticiasNuevaNicaragua
Nueva				http://aksw.org/notInWiki/AgenciadeNoticiasNuevaNicaragua
Nicaragua				http://aksw.org/notInWiki/AgenciadeNoticiasNuevaNicaragua
.				
				
				
For				
the				
AP				http://aksw.org/notInWiki/AP
,				
he				
covered				
the				
war				
between				
the				
Sandinista	B	Sandinista	http://en.wikipedia.org/wiki/Sandinista_National_Liberation_Front	http://dbpedia.org/resource/Sandinista_National_Liberation_Front
government				
and				
Contra	B	Contra	http://en.wikipedia.org/wiki/Contras	http://dbpedia.org/resource/Tenero-Contra
rebels				
,				
the				
Sandinistas				http://dbpedia.org/resource/Sandinista_National_Liberation_Front
'				
loss				
of				
power				
at				
the				
ballot				
box				
and				
the				
country				
's				
sometimes				
turbulent				
effort				
to				
put				
years				
of				
war				
behind				
it				
.				
				
				
He				
also				
reported				
on				
volcanic	B	volcanic_eruptions	http://en.wikipedia.org/wiki/Types_of_volcanic_eruptions	
eruptions	I	volcanic_eruptions	http://en.wikipedia.org/wiki/Types_of_volcanic_eruptions	
,				
the				
1996				
visit				
of				
Pope	B	Pope_John_Paul_II	http://en.wikipedia.org/wiki/Pope_John_Paul_II	
John	I	Pope_John_Paul_II	http://en.wikipedia.org/wiki/Pope_John_Paul_II	http://dbpedia.org/resource/John_Paul_Jones_(musician)
Paul	I	Pope_John_Paul_II	http://en.wikipedia.org/wiki/Pope_John_Paul_II	http://dbpedia.org/resource/John_Paul_Jones_(musician)
II	I	Pope_John_Paul_II	http://en.wikipedia.org/wiki/Pope_John_Paul_II	
and				
the				
ravages				
of				
Hurricane	B	Hurricane_Mitch	http://en.wikipedia.org/wiki/Hurricane_Mitch	
Mitch	I	Hurricane_Mitch	http://en.wikipedia.org/wiki/Hurricane_Mitch	http://dbpedia.org/resource/John_Mitchell_(geographer)
in				
1998				
.				
				
				
''				
He				
worked				
under				
very				
difficult				
conditions				
created				
by				
a				
civil				
war				
but				
always				
managed				
to				
maintain				
total				
objectivity				
and				
a				
fair				
vision				
under				
pressure				
in				
reporting				
for				
The				http://dbpedia.org/resource/Associated_Press
Associated				http://dbpedia.org/resource/Associated_Press
Press				http://dbpedia.org/resource/Associated_Press
,				
''				
said				
Eloy				http://aksw.org/notInWiki/EloyAguilar
Aguilar				http://aksw.org/notInWiki/EloyAguilar
,				
the				
AP				http://aksw.org/notInWiki/AP
bureau				
chief				
for				
Mexico	B	Mexico	http://en.wikipedia.org/wiki/Mexico	http://dbpedia.org/resource/Mexico
and				
Central	B	Central_America	http://en.wikipedia.org/wiki/Central_America	http://dbpedia.org/resource/Federal_Republic_of_Central_America
America	I	Central_America	http://en.wikipedia.org/wiki/Central_America	http://dbpedia.org/resource/Federal_Republic_of_Central_America
.				
				
				http://aksw.org/notInWiki/Garcia
Garcia				http://aksw.org/notInWiki/Garcia
was				
born				
in				
Nandasmo				http://dbpedia.org/resource/Nandasmo
,				
a				
town				
about				
15				
miles				
south				
of				
Managua				http://dbpedia.org/resource/Managua
.				
He				
attended				
the				
National	B	National_Autonomous_University_of_Nicaragua	http://en.wikipedia.org/wiki/National_Autonomous_University_of_Nicaragua	http://dbpedia.org/resource/National_Autonomous_University_of_Nicaragua
Autonomous	I	National_Autonomous_University_of_Nicaragua	http://en.wikipedia.org/wiki/National_Autonomous_University_of_Nicaragua	http://dbpedia.org/resource/National_Autonomous_University_of_Nicaragua
University	I	National_Autonomous_University_of_Nicaragua	http://en.wikipedia.org/wiki/National_Autonomous_University_of_Nicaragua	http://dbpedia.org/resource/National_Autonomous_University_of_Nicaragua
of	I	National_Autonomous_University_of_Nicaragua	http://en.wikipedia.org/wiki/National_Autonomous_University_of_Nicaragua	http://dbpedia.org/resource/National_Autonomous_University_of_Nicaragua
Nicaragua	I	National_Autonomous_University_of_Nicaragua	http://en.wikipedia.org/wiki/National_Autonomous_University_of_Nicaragua	http://dbpedia.org/resource/National_Autonomous_University_of_Nicaragua
.				
				
				http://aksw.org/notInWiki/Garcia
Garcia				http://aksw.org/notInWiki/Garcia
suffered				
a				
series				
of				
illnesses				
last				
year				
,				
including				
diabetes	B	diabetes	http://en.wikipedia.org/wiki/Diabetes_mellitus	
and				
cancer	B	cancer	http://en.wikipedia.org/wiki/Cancer	
.				
He				
died				
Saturday				
night				
.				
				
				
He				
was				
buried				
in				
Nandasmo				http://dbpedia.org/resource/Nandasmo
on				
Sunday				
.				
He				
is				
survived				
by				
his				
wife				
,				
Ana				http://aksw.org/notInWiki/AnaLeonorHernandez
Leonor				http://aksw.org/notInWiki/AnaLeonorHernandez
Hernandez				http://aksw.org/notInWiki/AnaLeonorHernandez
,				
and				
four				
daughters				
.				
				
				
DOCEND				
				
Nikhil				http://dbpedia.org/resource/Nikhil_Chakravarty
Chakravarty				http://dbpedia.org/resource/Nikhil_Chakravarty
,				
a				
top				
Indian				http://dbpedia.org/resource/Sturm_und_Drang_(band)
political				
columnist				
,				
dead				
at				
74				
				
				
Nikhil				http://dbpedia.org/resource/Nikhil_Chakravarty
Chakravarty				http://dbpedia.org/resource/Nikhil_Chakravarty
,				
one				
of				
India	B	India	http://en.wikipedia.org/wiki/India	http://dbpedia.org/resource/Sturm_und_Drang_(band)
's				
best				
known				
journalist	B	journalist	http://en.wikipedia.org/wiki/Journalist	
s				
,				
has				
died				
.				
He				
was				
74				
.				
				
				http://dbpedia.org/resource/Nikhil_Chakravarty
Chakravarty				http://dbpedia.org/resource/Nikhil_Chakravarty
was				
suffering				
from				
brain	B	brain_cancer	http://en.wikipedia.org/wiki/Brain_tumor	
cancer	I	brain_cancer	http://en.wikipedia.org/wiki/Brain_tumor	
and				
died				
in				
hospital				
on				
Saturday				
,				
his				
family				
said				
.				
				
				
Politics	B	Politics	http://en.wikipedia.org/wiki/Politics	
was				
his				
forte				
and				
his				
columns				
appeared				
in				
leading				
Indian				http://dbpedia.org/resource/Sturm_und_Drang_(band)
newspapers				
and				
magazines				
.				
				
				http://dbpedia.org/resource/Nikhil_Chakravarty
Chakravarty				http://dbpedia.org/resource/Nikhil_Chakravarty
also				
started				
a				
weekly				
news				
magazine				
,				
``				
Mainstream				http://dbpedia.org/resource/Mainstream
,				
''				
in				
1962				
and				
edited				
it				
for				
more				
than				
three				
decades				
.				
				
				
Last				
year				
,				
the				
government				
appointed				
him				
chief				
of				
Prasar	B	Prasar_Bharati	http://en.wikipedia.org/wiki/Prasar_Bharati	http://dbpedia.org/resource/Prasar_Bharati
Bharati	I	Prasar_Bharati	http://en.wikipedia.org/wiki/Prasar_Bharati	http://dbpedia.org/resource/Prasar_Bharati
,				
an				
autonomous				
corporation	B	corporation	http://en.wikipedia.org/wiki/Corporation	
set				
up				
to				
end				
government				
control				
of				
radio				
and				
television				
.				
				
				http://dbpedia.org/resource/Nikhil_Chakravarty
Chakravarty				http://dbpedia.org/resource/Nikhil_Chakravarty
declined				
a				
top				
government				
award				
in				
1990				
,				
saying				
no				
journalist				
should				
be				
identified				
with				
the				
governing				
establishment				
.				
				
				
He				
graduated				
from				
Calcutta	B	Calcutta_University	http://en.wikipedia.org/wiki/University_of_Calcutta	http://dbpedia.org/resource/University_of_Calcutta
University	I	Calcutta_University	http://en.wikipedia.org/wiki/University_of_Calcutta	http://dbpedia.org/resource/University_of_Calcutta
and				
studied				
at				
Oxford	B	Oxford_University_'s_Merton_College	http://en.wikipedia.org/wiki/Merton_College,_Oxford	http://dbpedia.org/resource/University_of_Oxford
University	I	Oxford_University_'s_Merton_College	http://en.wikipedia.org/wiki/Merton_College,_Oxford	http://dbpedia.org/resource/University_of_Oxford
's	I	Oxford_University_'s_Merton_College	http://en.wikipedia.org/wiki/Merton_College,_Oxford	
Merton	I	Oxford_University_'s_Merton_College	http://en.wikipedia.org/wiki/Merton_College,_Oxford	http://dbpedia.org/resource/Merton_College,_Oxford
College	I	Oxford_University_'s_Merton_College	http://en.wikipedia.org/wiki/Merton_College,_Oxford	http://dbpedia.org/resource/Merton_College,_Oxford
in				
England				http://dbpedia.org/resource/Kingdom_of_England
.				
				
				http://dbpedia.org/resource/Nikhil_Chakravarty
Chakravarty				http://dbpedia.org/resource/Nikhil_Chakravarty
taught				
history				
at				
Calcutta				http://dbpedia.org/resource/University_of_Calcutta
University				http://dbpedia.org/resource/University_of_Calcutta
in				
the				
1930s				
before				
taking				
to				
journalism	B	journalism	http://en.wikipedia.org/wiki/Journalism	
as				
correspondent				
of				
a				
weekly				
brought				
out				
by				
the				
Communist	B	Communist_Party_of_India	http://en.wikipedia.org/wiki/Communist_Party_of_India	http://dbpedia.org/resource/Communist_Party_of_India_(Maoist)
Party	I	Communist_Party_of_India	http://en.wikipedia.org/wiki/Communist_Party_of_India	http://dbpedia.org/resource/Communist_Party_of_India_(Maoist)
of	I	Communist_Party_of_India	http://en.wikipedia.org/wiki/Communist_Party_of_India	http://dbpedia.org/resource/Communist_Party_of_India_(Maoist)
India	I	Communist_Party_of_India	http://en.wikipedia.org/wiki/Communist_Party_of_India	http://dbpedia.org/resource/Communist_Party_of_India_(Maoist)
.				
				
				
He				
later				
joined				
the				
CPI				http://dbpedia.org/resource/Communist_Party_of_India_(Maoist)
and				
remained				
a				
member				
until				
1978				
.				
				
				
He				
closed				
the				
Mainstream				http://dbpedia.org/resource/Mainstream
weekly				
for				
a				
while				
when				
Prime				
Minister				
Indira	B	Indira_Gandhi	http://en.wikipedia.org/wiki/Indira_Gandhi	http://dbpedia.org/resource/Indira_Gandhi
Gandhi	I	Indira_Gandhi	http://en.wikipedia.org/wiki/Indira_Gandhi	http://dbpedia.org/resource/Indira_Gandhi
imposed				
emergency				
rule				
in				
India				http://dbpedia.org/resource/Sturm_und_Drang_(band)
1975-77				
,				
jailing				
political				
opponents				
and				
imposing				
censorship				
on				
newspapers				
and				
magazines				
.				
				
				http://dbpedia.org/resource/Nikhil_Chakravarty
Chakravarty				http://dbpedia.org/resource/Nikhil_Chakravarty
was				
born				
November				
3				
,				
1913				
,				
in				
India				http://dbpedia.org/resource/Sturm_und_Drang_(band)
's				
northeastern				
state				
of				
Assam				http://dbpedia.org/resource/Assam
.				
				
				
DOCEND				
				
LONDON				http://dbpedia.org/resource/London
:				
Nov.				
26				
.				
				
				
Word				
of				
the				
agreement				
leaked				
out				
when				
former				
captain				
Courtney	B	Courtney_Walsh	http://en.wikipedia.org/wiki/Courtney_Walsh	http://dbpedia.org/resource/Courtney_Walsh
Walsh	I	Courtney_Walsh	http://en.wikipedia.org/wiki/Courtney_Walsh	http://dbpedia.org/resource/Courtney_Walsh
,				
head				
of				
the				
West	B	West_Indies	http://en.wikipedia.org/wiki/West_Indies_cricket_team	http://dbpedia.org/resource/West_Indies_Cricket_Board
Indies	I	West_Indies	http://en.wikipedia.org/wiki/West_Indies_cricket_team	http://dbpedia.org/resource/West_Indies_Cricket_Board
players				
association				
,				
told				
the				
Caribbean	B	Caribbean_News_Agency	http://en.wikipedia.org/wiki/Caribbean_News_Agency	http://dbpedia.org/resource/Caribbean_News_Agency
News	I	Caribbean_News_Agency	http://en.wikipedia.org/wiki/Caribbean_News_Agency	http://dbpedia.org/resource/Caribbean_News_Agency
Agency	I	Caribbean_News_Agency	http://en.wikipedia.org/wiki/Caribbean_News_Agency	http://dbpedia.org/resource/Caribbean_News_Agency
that				
Lara	B	Lara	http://en.wikipedia.org/wiki/Brian_Lara	http://dbpedia.org/resource/Unión_Lara
and				
Hooper	B	Hooper	http://en.wikipedia.org/wiki/Carl_Hooper	http://dbpedia.org/resource/Hooper_Bay,_Alaska
had				
been				
reinstated				
and				
the				
tour				
was				
going				
ahead				
.				
				
				
The				
crisis				
came				
to				
a				
head				
last				
Wednesday				
when				
the				
West	B	West_Indies_Cricket_Board	http://en.wikipedia.org/wiki/West_Indies_Cricket_Board	http://dbpedia.org/resource/West_Indies_Cricket_Board
Indies	I	West_Indies_Cricket_Board	http://en.wikipedia.org/wiki/West_Indies_Cricket_Board	http://dbpedia.org/resource/West_Indies_Cricket_Board
Cricket	I	West_Indies_Cricket_Board	http://en.wikipedia.org/wiki/West_Indies_Cricket_Board	http://dbpedia.org/resource/West_Indies_Cricket_Board
Board	I	West_Indies_Cricket_Board	http://en.wikipedia.org/wiki/West_Indies_Cricket_Board	http://dbpedia.org/resource/West_Indies_Cricket_Board
fired				
superstar				
batsman	B	batsman	http://en.wikipedia.org/wiki/Batting_(cricket)	
Lara				http://dbpedia.org/resource/Unión_Lara
as				
captain				
and				
Hooper				http://dbpedia.org/resource/Hooper_Bay,_Alaska
as				
vice-captain				
.				
The				
two				
had				
refused				
to				
travel				
to				
South				http://dbpedia.org/resource/South_Africa
Africa				http://dbpedia.org/resource/South_Africa
,				
demanding				
better				
pay				
and				
conditions				
for				
the				
tour				
.				
				
				
Team				
members				
had				
insisted				
that				
Lara				http://dbpedia.org/resource/Unión_Lara
and				
Hooper				http://dbpedia.org/resource/Hooper_Bay,_Alaska
be				
reinstated				
as				
part				
of				
any				
settlement				
.				
				
				
Jimmy				http://dbpedia.org/resource/Jimmy_Adams
Adams				http://dbpedia.org/resource/Jimmy_Adams
,				
treasurer	B	treasurer	http://en.wikipedia.org/wiki/Treasurer	
of				
the				
players				
'				
assocation				
,				
negotiated	B	negotiated	http://en.wikipedia.org/wiki/Negotiation	
on				
behalf				
of				
the				
players				
Monday				
with				
Rousseau				http://dbpedia.org/resource/Jean-Jacques_Rousseau
.				
				
				http://dbpedia.org/resource/Ali_Bacher
Ali	B	Ali_Bacher	http://en.wikipedia.org/wiki/Ali_Bacher	http://dbpedia.org/resource/Ali_Bacher
Bacher	I	Ali_Bacher	http://en.wikipedia.org/wiki/Ali_Bacher	http://dbpedia.org/resource/Ali_Bacher
,				
head				
of				
South	B	South_African_cricket	http://en.wikipedia.org/wiki/Cricket_South_Africa	http://dbpedia.org/resource/South_Africa
African	I	South_African_cricket	http://en.wikipedia.org/wiki/Cricket_South_Africa	http://dbpedia.org/resource/South_Africa
cricket	I	South_African_cricket	http://en.wikipedia.org/wiki/Cricket_South_Africa	
,				
also				
was				
directly				
involved				
in				
Monday				
's				
talks				
after				
sitting				
on				
the				
sidelines				
Sunday				
.				
				
				
West				http://dbpedia.org/resource/West_Indies_Cricket_Board
Indies				http://dbpedia.org/resource/West_Indies_Cricket_Board
tour				
manager				
Clive	B	Clive_Lloyd	http://en.wikipedia.org/wiki/Clive_Lloyd	http://dbpedia.org/resource/Clive_Lloyd
Lloyd	I	Clive_Lloyd	http://en.wikipedia.org/wiki/Clive_Lloyd	http://dbpedia.org/resource/Clive_Lloyd
and				
WICB				http://dbpedia.org/resource/WICB
member				
Joel	B	Joel_Garner	http://en.wikipedia.org/wiki/Joel_Garner	http://dbpedia.org/resource/Joel_Garner
Garner	I	Joel_Garner	http://en.wikipedia.org/wiki/Joel_Garner	http://dbpedia.org/resource/Joel_Garner
were				
also				
involved				
in				
the				
talks				
which				
began				
Friday				
.				
				
				
Progress				
was				
reported				
over				
the				
weekend				
with				
the				
announcement				
of				
a				
sponsorship	B	sponsorship	http://en.wikipedia.org/wiki/Sponsor_(commercial)	
deal				
offered				
by				
former				
South				http://dbpedia.org/resource/South_Africa
African				http://dbpedia.org/resource/South_Africa
wicketkeeper	B	wicketkeeper	http://en.wikipedia.org/wiki/Wicket-keeper	
David	B	David_Richardson	http://en.wikipedia.org/wiki/Dave_Richardson	http://dbpedia.org/resource/David_P._Richardson_(Pennsylvania_politician)
Richardson	I	David_Richardson	http://en.wikipedia.org/wiki/Dave_Richardson	http://dbpedia.org/resource/David_P._Richardson_(Pennsylvania_politician)
,				
who				
runs				
a				
sports				
marketing	B	marketing	http://en.wikipedia.org/wiki/Marketing	
firm				
in				
Johannesburg	B	Johannesburg	http://en.wikipedia.org/wiki/Johannesburg	http://dbpedia.org/resource/Johannesburg
.				
				
				
Earnings				
from				
the				
sponsorship				
proposal				
would				
apparently				
help				
meet				
the				
players				
'				
demands				
for				
better				
pay				
,				
which				
is				
reported				
to				
range				
from				
dlrs				
15,000				
to				
60,000				
for				
the				
South				http://dbpedia.org/resource/South_Africa
African				http://dbpedia.org/resource/South_Africa
tour				
.				
				
				
(				
jp/sw				
)				
				
				
DOCEND				
				
Spirited				
bidders				
snap				
up				
art				
seized				
from				
failed				
finance				
firms				
				
				
Paintings				
and				
other				
art				
objects				
once				
displayed				
in				
elegant				
offices				
were				
snapped				
up				
this				
weekend				
in				
Thailand	B	Thailand	http://en.wikipedia.org/wiki/Thailand	http://dbpedia.org/resource/Thailand
at				
an				
auction	B	auction	http://en.wikipedia.org/wiki/Auction	
of				
assets				
of				
collapsed				
financial	B	financial_firms	http://en.wikipedia.org/wiki/Financial_institution	
firms	I	financial_firms	http://en.wikipedia.org/wiki/Financial_institution	
,				
Thai				http://dbpedia.org/resource/Thailand
media				
reported				
Sunday				
.				
				
				
The				
three-day				
auction				
of				
more				
than				
1,000				
items				
,				
which				
ended				
Sunday				
,				
was				
expected				
to				
bring				
in				
more				
than				
an				
initial				
estimate				
of				
30				
million				
baht	B	baht	http://en.wikipedia.org/wiki/Thai_baht	
(				
dlrs				
697,000				
)				
.				
				
				
The				
paintings				
,				
sculptures				
and				
other				
art-related				
objects				
were				
seized				
by				
Thailand				http://dbpedia.org/resource/Thailand
's				
Financial				http://aksw.org/notInWiki/FinancialRestructuringAuthority
Restructuring				http://aksw.org/notInWiki/FinancialRestructuringAuthority
Authority				http://aksw.org/notInWiki/FinancialRestructuringAuthority
,				
a				
government				
agency				
set				
up				
to				
liquidate	B	liquidate	http://en.wikipedia.org/wiki/Liquidation	
the				
assets				
of				
56				
finance				
companies				
which				
were				
shut				
down				
last				
year				
.				
				
				
The				
closings				
were				
required				
by				
the				
International	B	International_Monetary_Fund	http://en.wikipedia.org/wiki/International_Monetary_Fund	http://dbpedia.org/resource/International_Monetary_Fund
Monetary	I	International_Monetary_Fund	http://en.wikipedia.org/wiki/International_Monetary_Fund	http://dbpedia.org/resource/International_Monetary_Fund
Fund	I	International_Monetary_Fund	http://en.wikipedia.org/wiki/International_Monetary_Fund	http://dbpedia.org/resource/International_Monetary_Fund
as				
part				
of				
its				
dlrs				
17.2				
billion				
bailout				
program				
for				
the				
depressed				
Thai	B	Thai_economy	http://en.wikipedia.org/wiki/Economy_of_Thailand	http://dbpedia.org/resource/Thailand
economy	I	Thai_economy	http://en.wikipedia.org/wiki/Economy_of_Thailand	
.				
The				
proceeds				
of				
the				
auction				
will				
go				
to				
pay				
the				
debts				
of				
the				
failed				
companies				
.				
				
				
``				
The				
going				
prices				
have				
been				
very				
high				
,				
much				
higher				
than				
I				
expected				
,				
''				
an				
art				
gallery				
owner				
,				
Hongjorn				http://aksw.org/notInWiki/HongjornSamae-ngamjaroen
Samae-ngamjaroen				http://aksw.org/notInWiki/HongjornSamae-ngamjaroen
,				
was				
quoted				
as				
saying				
by				
the				
Bangkok	B	Bangkok_Post	http://en.wikipedia.org/wiki/Bangkok_Post	http://dbpedia.org/resource/Bangkok_Post
Post	I	Bangkok_Post	http://en.wikipedia.org/wiki/Bangkok_Post	http://dbpedia.org/resource/Bangkok_Post
.				
				
				
An				
untitled				
painting				
of				
a				
lotus				
pond				
by				
the				
late				
Thawee				http://aksw.org/notInWiki/ThaweeNandakwang
Nandakwang				http://aksw.org/notInWiki/ThaweeNandakwang
was				
sold				
for				
2.8				
million				
baht				
(				
dlrs				
65,000				
)				
,				
way				
above				
its				
starting				
bid				
of				
400,000				
baht				
(				
dlrs				
9,300				
)				
.				
				
				
Prime				
Minister				
Chuan	B	Chuan_Leekpai	http://en.wikipedia.org/wiki/Chuan_Leekpai	http://dbpedia.org/resource/Chuan_Leekpai
Leekpai	I	Chuan_Leekpai	http://en.wikipedia.org/wiki/Chuan_Leekpai	http://dbpedia.org/resource/Chuan_Leekpai
donated				
two				
of				
his				
sketches				
to				
the				
auction				
,				
which				
was				
handled				
by				
Christies	B	Christies	http://en.wikipedia.org/wiki/Christie's	http://dbpedia.org/resource/Christie's
,				
the				
British				http://dbpedia.org/resource/British_Isles
auction				
house				
.				
It				
was				
held				
at				
Bangkok				http://dbpedia.org/resource/Bangkok_Post
's				
Queen	B	Queen_Sirikit_Natoinal_Convention_Center	http://en.wikipedia.org/wiki/Queen_Sirikit_National_Convention_Center	
